"Date","League","Home","Away","Team","Minute","Event","Event.number.for.team","Home.Corners","Away.Corners","Home.SOT","Away.SOT","Home.SOffT","Away.SOffT","Home.Attacks","Away.Attacks","Home.DAT","Away.DAT","Home.Possession","Away.Possession","AH.Line","AH.Home.Odds","AH.Away.Odds","Asian.Corners.Line","Asian.Corners.O.Odds","Asian.Corners.U.Odds","Goal.Line","Goal.O.Odds","Goal.U.Odds","Corner.Handicap","Home.Handicap.Corner.Odds","Away.Handicap.Corner.Odds","Game.URL","eventid"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","7","Corner",1,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille7Corner1"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","7","Corner",2,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille7Corner2"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","8","Goal",1,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille8Goal1"
"27.04.2025","France Ligue 1","Marseille","Brest","Brest","16","Corner",1,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestBrest16Corner1"
"27.04.2025","France Ligue 1","Marseille","Brest","Brest","25","Corner",2,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestBrest25Corner2"
"27.04.2025","France Ligue 1","Marseille","Brest","Brest","25","Goal",1,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestBrest25Goal1"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","32","Corner",3,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille32Corner3"
"27.04.2025","France Ligue 1","Marseille","Brest","Brest","36","Yellow Card",1,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestBrest36Yellow Card1"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","37","Goal",2,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille37Goal2"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","41","Yellow Card",1,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille41Yellow Card1"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","45","Goal",3,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille45Goal3"
"27.04.2025","France Ligue 1","Marseille","Brest","Brest","62","Corner",3,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestBrest62Corner3"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","64","Goal",4,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille64Goal4"
"27.04.2025","France Ligue 1","Marseille","Brest","Brest","71","Yellow Card",2,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestBrest71Yellow Card2"
"27.04.2025","France Ligue 1","Marseille","Brest","Marseille","82","Corner",4,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestMarseille82Corner4"
"27.04.2025","France Ligue 1","Marseille","Brest","Brest","88","Yellow Card",3,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestBrest88Yellow Card3"
"27.04.2025","France Ligue 1","Marseille","Brest","Brest","90+2","Yellow Card",4,4,3,7,4,4,5,85,99,26,27,54,46,"Full (-1.5)",2.01,1.89,"Full (9.0)",1.85,1.95,"Full (3.0, 3.5)",2.02,1.88,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689136","27.04.2025MarseilleBrestBrest90+2Yellow Card4"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","9","Yellow Card",1,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse9Yellow Card1"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","12","Corner",1,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse12Corner1"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Nantes","26","Yellow Card",1,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseNantes26Yellow Card1"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","28","Corner",2,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse28Corner2"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","39","Red Card",1,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse39Red Card1"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Nantes","45+5","Corner",1,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseNantes45+5Corner1"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","48","Corner",3,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse48Corner3"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","49","Corner",4,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse49Corner4"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","72","Corner",5,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse72Corner5"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","80","Yellow Card",2,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse80Yellow Card2"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Nantes","80","Yellow Card",2,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseNantes80Yellow Card2"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Nantes","84","Corner",2,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseNantes84Corner2"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Nantes","90+1","Corner",3,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseNantes90+1Corner3"
"27.04.2025","France Ligue 1","Nantes","Toulouse","Toulouse","90+2","Yellow Card",3,3,5,3,2,8,4,109,85,64,38,60,40,"Full (0.0)",2.02,1.88,"Full (9.5)",1.95,1.85,"Full (2.0, 2.5)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689130","27.04.2025NantesToulouseToulouse90+2Yellow Card3"
"27.04.2025","France Ligue 1","Montpellier","Reims","Montpellier","8","Corner",1,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsMontpellier8Corner1"
"27.04.2025","France Ligue 1","Montpellier","Reims","Montpellier","12","Corner",2,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsMontpellier12Corner2"
"27.04.2025","France Ligue 1","Montpellier","Reims","Reims","24","Corner",1,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsReims24Corner1"
"27.04.2025","France Ligue 1","Montpellier","Reims","Montpellier","37","Yellow Card",1,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsMontpellier37Yellow Card1"
"27.04.2025","France Ligue 1","Montpellier","Reims","Montpellier","42","Yellow Card",2,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsMontpellier42Yellow Card2"
"27.04.2025","France Ligue 1","Montpellier","Reims","Reims","45+1","Yellow Card",1,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsReims45+1Yellow Card1"
"27.04.2025","France Ligue 1","Montpellier","Reims","Montpellier","54","Corner",3,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsMontpellier54Corner3"
"27.04.2025","France Ligue 1","Montpellier","Reims","Reims","56","Corner",2,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsReims56Corner2"
"27.04.2025","France Ligue 1","Montpellier","Reims","Montpellier","64","Corner",4,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsMontpellier64Corner4"
"27.04.2025","France Ligue 1","Montpellier","Reims","Reims","68","Yellow Card",2,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsReims68Yellow Card2"
"27.04.2025","France Ligue 1","Montpellier","Reims","Montpellier","73","Corner",5,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsMontpellier73Corner5"
"27.04.2025","France Ligue 1","Montpellier","Reims","Reims","86","Corner",3,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsReims86Corner3"
"27.04.2025","France Ligue 1","Montpellier","Reims","Montpellier","90","Yellow Card",3,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsMontpellier90Yellow Card3"
"27.04.2025","France Ligue 1","Montpellier","Reims","Reims","90+1","Corner",4,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsReims90+1Corner4"
"27.04.2025","France Ligue 1","Montpellier","Reims","Reims","90+2","Corner",5,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsReims90+2Corner5"
"27.04.2025","France Ligue 1","Montpellier","Reims","Reims","90+3","Yellow Card",3,5,5,2,3,10,5,96,105,46,34,54,46,"Full (+0.5)",2.03,1.87,"Full (9.5)",1.925,1.875,"Full (2.5, 3.0)",1.93,1.97,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689132","27.04.2025MontpellierReimsReims90+3Yellow Card3"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","11","Corner",1,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens11Corner1"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","13","Corner",2,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens13Corner2"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","23","Corner",3,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens23Corner3"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","24","Corner",4,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens24Corner4"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","33","Goal",1,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre33Goal1"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","40","Goal",2,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre40Goal2"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","43","Yellow Card",1,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens43Yellow Card1"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","44","Goal",3,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre44Goal3"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","44","Yellow Card",1,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre44Yellow Card1"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","48","Corner",5,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens48Corner5"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","50","Yellow Card",2,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre50Yellow Card2"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","52","Yellow Card",3,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre52Yellow Card3"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","55","Yellow Card",2,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens55Yellow Card2"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","65","Corner",6,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens65Corner6"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","73","Goal",4,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre73Goal4"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","76","Yellow Card",3,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens76Yellow Card3"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","81","Corner",1,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre81Corner1"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","81","Yellow Card",4,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens81Yellow Card4"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","83","Corner",7,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens83Corner7"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","85","Red Card",1,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens85Red Card1"
"27.04.2025","France Ligue 1","Lens","Auxerre","Auxerre","90+1","Yellow Card",4,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreAuxerre90+1Yellow Card4"
"27.04.2025","France Ligue 1","Lens","Auxerre","Lens","90+2","Corner",8,8,1,4,8,9,4,123,70,53,26,67,33,"Full (-1.0)",1.95,1.95,"Full (9.5)",2,1.8,"Full (3.0)",2.01,1.89,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689134","27.04.2025LensAuxerreLens90+2Corner8"
"27.04.2025","France Ligue 1","Angers","Lille","Angers","17","Corner",1,7,2,3,5,3,4,82,116,50,67,37,63,"Full (+1.0, +1.5)",1.82,2.08,"Full (9.0)",1.9,1.9,"Full (2.5)",1.91,1.99,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689128","27.04.2025AngersLilleAngers17Corner1"
"27.04.2025","France Ligue 1","Angers","Lille","Lille","18","Yellow Card",1,7,2,3,5,3,4,82,116,50,67,37,63,"Full (+1.0, +1.5)",1.82,2.08,"Full (9.0)",1.9,1.9,"Full (2.5)",1.91,1.99,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689128","27.04.2025AngersLilleLille18Yellow Card1"
"27.04.2025","France Ligue 1","Angers","Lille","Lille","32","Corner",1,7,2,3,5,3,4,82,116,50,67,37,63,"Full (+1.0, +1.5)",1.82,2.08,"Full (9.0)",1.9,1.9,"Full (2.5)",1.91,1.99,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689128","27.04.2025AngersLilleLille32Corner1"
"27.04.2025","France Ligue 1","Angers","Lille","Angers","40","Corner",2,7,2,3,5,3,4,82,116,50,67,37,63,"Full (+1.0, +1.5)",1.82,2.08,"Full (9.0)",1.9,1.9,"Full (2.5)",1.91,1.99,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689128","27.04.2025AngersLilleAngers40Corner2"
"27.04.2025","France Ligue 1","Angers","Lille","Lille","45+1","Goal",1,7,2,3,5,3,4,82,116,50,67,37,63,"Full (+1.0, +1.5)",1.82,2.08,"Full (9.0)",1.9,1.9,"Full (2.5)",1.91,1.99,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172689128","27.04.2025AngersLilleLille45+1Goal1"
